obj_id,activity,enabled_time,start_time,end_time,role,resource,wip_wait,wip_start,wip_end,wip_activity,ro_total,ro_single,queue,prefix,relationships,attribute_object,attribute_event
item_147_2,Pick Item,2026-01-02 22:36:38,2026-01-02 22:36:38,2026-01-02 22:40:41,Role 2 item,Alice,596,596,596,1,"[1.0, 1.0, 1.0, 0.0, 0.25]",0.25,0,"['Select', 'Pick Item']",{'order_147'},{'Price': 408},{}
order_83,Payment Complete,2026-01-02 21:31:56,2026-01-02 22:27:33,2026-01-02 22:41:43,Role 2 order,Andrey,610,595,596,1,"[1.0, 1.0, 1.0, 0.0, 0.0]",1.0,3,"['Place Order', 'Check out', 'Pay BT', 'Payment Complete']","{'item_83_1', 'item_83_0'}",{},{}
order_14,Add Item,2026-01-02 04:37:35,2026-01-02 22:31:02,2026-01-02 22:42:27,Role 1 order,Sue,475,596,595,2,"[1.0, 1.0, 1.0, 0.0, 0.0]",1.0,195,"['Place Order', 'Add Item']","{'item_14_1', 'item_14_2'}",{},{}
order_52,Check out,2026-01-02 04:44:13,2026-01-02 22:31:48,2026-01-02 22:43:18,Role 1 order,Dylan,477,596,596,2,"[1.0, 1.0, 1.0, 0.25, 0.0]",1.0,194,"['Place Order', 'Add Item', 'Check out']","{'item_52_1', 'item_52_2', 'item_52_0'}",{},{}
item_14_2,Select,2026-01-02 22:42:27,2026-01-02 22:42:27,2026-01-02 22:43:27,Role 1 item,Max,596,596,596,1,"[1.0, 1.0, 1.0, 0.75, 0.0]",0.75,0,['Select'],{'order_14'},{'Price': 112},{}
order_61,Pay CC,2026-01-02 21:32:43,2026-01-02 22:40:21,2026-01-02 22:45:21,Role 2 order,Alice,610,596,596,1,"[1.0, 1.0, 1.0, 0.0, 0.25]",1.0,3,"['Place Order', 'Check out', 'Pay CC']","{'item_61_1', 'item_61_0'}",{},{}
item_14_2,Pick Item,2026-01-02 22:43:27,2026-01-02 22:43:27,2026-01-02 22:49:29,Role 2 item,Bob,596,596,596,1,"[1.0, 1.0, 1.0, 0.5, 0.25]",0.25,0,"['Select', 'Pick Item']",{'order_14'},{'Price': 112},{}
item_83_0,Packing,2026-01-02 22:41:43,2026-01-02 22:41:43,2026-01-02 22:53:39,Role 1 item,Sara,595,595,596,2,"[1.0, 1.0, 1.0, 0.5, 0.0]",0.5,0,"['Select', 'Pick Item', 'Packing']",{'order_83'},{'Price': 425},{}
order_99,Check out,2026-01-02 04:59:42,2026-01-02 22:35:38,2026-01-02 22:54:11,Role 1 order,Pete,480,597,596,2,"[1.0, 1.0, 1.0, 0.25, 0.0]",1.0,194,"['Place Order', 'Check out']",{'item_99_0'},{},{}
item_83_1,Packing,2026-01-02 22:41:43,2026-01-02 22:41:43,2026-01-02 22:54:39,Role 1 item,Sue,595,595,596,2,"[1.0, 1.0, 1.0, 0.5, 0.0]",0.5,0,"['Select', 'Pick Item', 'Packing']",{'order_83'},{'Price': 214},{}
order_150,Payment Complete,2026-01-02 21:36:51,2026-01-02 22:41:43,2026-01-02 22:55:59,Role 2 order,Andrey,611,595,596,1,"[1.0, 1.0, 1.0, 0.5, 0.0]",1.0,4,"['Place Order', 'Check out', 'Pay CC', 'Payment Complete']","{'item_150_0', 'item_150_1'}",{},{}
order_5,Add Item,2026-01-02 04:52:58,2026-01-02 22:34:46,2026-01-02 22:57:58,Role 1 order,Francy,477,596,595,3,"[1.0, 1.0, 1.0, 0.25, 0.0]",1.0,195,"['Place Order', 'Add Item']","{'item_5_1', 'item_5_2', 'item_5_0'}",{},{}
item_5_2,Select,2026-01-02 22:57:58,2026-01-02 22:57:58,2026-01-02 22:58:58,Role 1 item,Sara,596,596,596,1,"[1.0, 1.0, 1.0, 0.75, 0.0]",0.75,0,['Select'],{'order_5'},{'Price': 284},{}
order_194,Pay BT,2026-01-02 20:32:27,2026-01-02 20:38:55,2026-01-02 22:59:54,Role 2 order,Carol,608,609,596,3,"[1.0, 1.0, 1.0, 1.0, 0.0]",1.0,2,"['Place Order', 'Check out', 'Pay BT']","{'item_194_0', 'item_194_1'}",{},{}
order_178,Pay CC,2026-01-02 21:44:04,2026-01-02 22:55:59,2026-01-02 23:00:25,Role 2 order,Andrey,608,595,596,1,"[1.0, 1.0, 1.0, 0.5, 0.0]",1.0,5,"['Place Order', 'Check out', 'Pay CC']","{'item_178_0', 'item_178_1'}",{},{}
order_0,Add Item,2026-01-02 05:05:49,2026-01-02 22:43:18,2026-01-02 23:00:28,Role 1 order,Dylan,482,596,596,3,"[1.0, 1.0, 1.0, 0.75, 0.0]",1.0,195,"['Place Order', 'Add Item']","{'item_0_1', 'item_0_2', 'item_0_0'}",{},{}
order_162,Add Item,2026-01-02 05:05:33,2026-01-02 22:42:27,2026-01-02 23:01:32,Role 1 order,Sue,480,596,597,2,"[1.0, 1.0, 1.0, 0.5, 0.0]",1.0,195,"['Place Order', 'Add Item']","{'item_162_2', 'item_162_0', 'item_162_1'}",{},{}
item_5_2,Pick Item,2026-01-02 22:58:58,2026-01-02 22:58:58,2026-01-02 23:05:19,Role 2 item,Sue,596,596,598,1,"[1.0, 1.0, 1.0, 0.5, 0.25]",0.25,0,"['Select', 'Pick Item']",{'order_5'},{'Price': 284},{}
item_150_0,Packing,2026-01-02 22:55:59,2026-01-02 22:55:59,2026-01-02 23:07:47,Role 1 item,Pete,595,595,598,2,"[1.0, 1.0, 1.0, 0.5, 0.0]",0.5,0,"['Select', 'Pick Item', 'Packing']",{'order_150'},{'Price': 733},{}
order_153,Add Item,2026-01-02 05:17:10,2026-01-02 22:54:11,2026-01-02 23:10:49,Role 1 order,Pete,484,596,598,4,"[1.0, 1.0, 1.0, 0.25, 0.0]",1.0,195,"['Place Order', 'Add Item']","{'item_153_1', 'item_153_2', 'item_153_0'}",{},{}
item_150_1,Packing,2026-01-02 22:55:59,2026-01-02 22:55:59,2026-01-02 23:11:37,Role 1 item,Max,595,595,599,2,"[1.0, 1.0, 1.0, 0.5, 0.0]",0.5,0,"['Select', 'Pick Item', 'Packing']",{'order_150'},{'Price': 960},{}
order_188,Pay BT,2026-01-02 21:43:13,2026-01-02 22:45:21,2026-01-02 23:19:05,Role 2 order,Alice,609,596,599,3,"[1.0, 1.0, 1.0, 0.5, 0.25]",1.0,4,"['Place Order', 'Check out', 'Pay BT']",{'item_188_1'},{},{}
order_180,Pay BT,2026-01-02 20:57:17,2026-01-02 21:10:26,2026-01-02 23:23:33,Role 2 order,Bob,609,608,599,4,"[1.0, 1.0, 1.0, 0.75, 0.0]",1.0,1,"['Place Order', 'Check out', 'Pay BT']",{'item_180_1'},{},{}
order_62,Add Item,2026-01-02 05:30:39,2026-01-02 22:57:58,2026-01-02 23:26:58,Role 1 order,Francy,488,596,599,4,"[1.0, 1.0, 1.0, 0.5, 0.0]",1.0,194,"['Place Order', 'Add Item']","{'item_62_0', 'item_62_1', 'item_62_2'}",{},{}
item_0_2,Select,2026-01-02 23:00:28,2026-01-03 00:00:00,2026-01-03 00:01:00,Role 1 item,Sue,597,597,600,1,"[1.0, 1.0, 1.0, 0.75, 0.25]",0.75,0,['Select'],{'order_0'},{'Price': 998},{}
item_153_2,Select,2026-01-02 23:10:49,2026-01-03 00:00:00,2026-01-03 00:01:00,Role 1 item,Pete,599,599,600,3,"[1.0, 1.0, 1.0, 1.0, 0.0]",1.0,0,['Select'],{'order_153'},{'Price': 113},{}
item_62_2,Select,2026-01-02 23:26:58,2026-01-03 00:00:00,2026-01-03 00:01:00,Role 1 item,Max,600,600,600,4,"[1.0, 1.0, 1.0, 1.0, 0.0]",1.0,0,['Select'],{'order_62'},{'Price': 1000},{}
item_162_2,Select,2026-01-02 23:01:32,2026-01-03 00:00:00,2026-01-03 00:01:00,Role 1 item,Sara,598,598,600,2,"[1.0, 1.0, 1.0, 1.0, 0.25]",1.0,0,['Select'],{'order_162'},{'Price': 585},{}
item_62_2,Pick Item,2026-01-03 00:01:00,2026-01-03 00:01:00,2026-01-03 00:03:42,Role 2 item,Bob,600,600,600,3,"[1.0, 1.0, 1.0, 0.25, 0.75]",0.75,0,"['Select', 'Pick Item']",{'order_62'},{'Price': 1000},{}
item_162_2,Pick Item,2026-01-03 00:01:00,2026-01-03 00:01:00,2026-01-03 00:04:18,Role 2 item,Sue,600,600,600,4,"[1.0, 1.0, 1.0, 0.0, 1.0]",1.0,0,"['Select', 'Pick Item']",{'order_162'},{'Price': 585},{}
item_0_2,Pick Item,2026-01-03 00:01:00,2026-01-03 00:01:00,2026-01-03 00:05:25,Role 2 item,Denise,600,600,600,1,"[1.0, 1.0, 1.0, 0.75, 0.25]",0.25,0,"['Select', 'Pick Item']",{'order_0'},{'Price': 998},{}
item_153_2,Pick Item,2026-01-03 00:01:00,2026-01-03 00:01:00,2026-01-03 00:05:54,Role 2 item,Alice,600,600,600,2,"[1.0, 1.0, 1.0, 0.5, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_153'},{'Price': 113},{}
order_190,Add Item,2026-01-02 05:47:38,2026-01-03 00:00:00,2026-01-03 00:13:11,Role 1 order,Francy,494,600,600,2,"[1.0, 1.0, 1.0, 0.75, 0.0]",1.0,195,"['Place Order', 'Add Item']","{'item_190_1', 'item_190_0', 'item_190_2'}",{},{}
order_148,Check out,2026-01-02 05:32:58,2026-01-03 00:00:00,2026-01-03 00:13:59,Role 1 order,Dylan,492,597,601,1,"[1.0, 1.0, 1.0, 0.5, 0.25]",1.0,193,"['Place Order', 'Check out']","{'item_148_1', 'item_148_0'}",{},{}
item_190_2,Select,2026-01-03 00:13:11,2026-01-03 00:13:11,2026-01-03 00:14:11,Role 1 item,Sue,601,601,601,1,"[1.0, 1.0, 1.0, 0.25, 0.0]",0.25,0,['Select'],{'order_190'},{'Price': 356},{}
order_3,Payment Complete,2026-01-02 22:27:33,2026-01-03 00:00:00,2026-01-03 00:14:22,Role 2 order,Bob,595,599,601,2,"[1.0, 1.0, 1.0, 0.75, 0.0]",1.0,8,"['Place Order', 'Check out', 'Pay CC', 'Payment Complete']","{'item_3_0', 'item_3_1'}",{},{}
order_124,Payment Complete,2026-01-02 22:22:35,2026-01-03 00:00:00,2026-01-03 00:14:26,Role 2 order,Alice,596,599,600,1,"[1.0, 1.0, 1.0, 0.75, 0.0]",1.0,8,"['Place Order', 'Check out', 'Pay BT', 'Payment Complete']","{'item_124_1', 'item_124_0'}",{},{}
order_37,Check out,2026-01-02 05:41:25,2026-01-03 00:00:00,2026-01-03 00:15:48,Role 1 order,Sue,492,598,599,2,"[1.0, 1.0, 1.0, 0.75, 0.25]",1.0,194,"['Place Order', 'Check out']","{'item_37_1', 'item_37_0'}",{},{}
item_190_2,Pick Item,2026-01-03 00:14:11,2026-01-03 00:14:11,2026-01-03 00:16:40,Role 2 item,Bob,601,601,599,1,"[1.0, 1.0, 1.0, 0.0, 0.25]",0.25,0,"['Select', 'Pick Item']",{'order_190'},{'Price': 356},{}
order_87,Pay BT,2026-01-02 21:55:41,2026-01-02 22:59:54,2026-01-03 00:18:46,Role 2 order,Carol,604,596,599,3,"[1.0, 1.0, 1.0, 0.5, 0.25]",1.0,6,"['Place Order', 'Add Item', 'Check out', 'Pay BT']","{'item_87_1', 'item_87_2', 'item_87_0'}",{},{}
item_3_1,Packing,2026-01-03 00:14:22,2026-01-03 00:14:22,2026-01-03 00:25:09,Role 1 item,Max,600,600,599,2,"[1.0, 1.0, 1.0, 0.5, 0.25]",0.5,0,"['Select', 'Pick Item', 'Packing']",{'order_3'},{'Price': 857},{}
order_64,Payment Complete,2026-01-02 22:40:21,2026-01-03 00:18:46,2026-01-03 00:25:12,Role 2 order,Carol,596,599,599,1,"[1.0, 1.0, 1.0, 1.0, 0.0]",1.0,10,"['Place Order', 'Check out', 'Pay BT', 'Payment Complete']",{'item_64_0'},{},{}
order_129,Check out,2026-01-02 06:04:04,2026-01-03 00:13:11,2026-01-03 00:26:20,Role 1 order,Francy,496,601,598,3,"[1.0, 1.0, 1.0, 0.0, 0.0]",1.0,194,"['Place Order', 'Check out']",{'item_129_1'},{},{}
item_124_1,Packing,2026-01-03 00:14:26,2026-01-03 00:14:26,2026-01-03 00:26:44,Role 1 item,Sue,599,599,598,4,"[1.0, 1.0, 1.0, 1.0, 0.25]",1.0,0,"['Select', 'Pick Item', 'Packing']",{'order_124'},{'Price': 678},{}
order_28,Add Item,2026-01-02 05:45:16,2026-01-03 00:00:00,2026-01-03 00:26:57,Role 1 order,Pete,492,599,598,2,"[1.0, 1.0, 1.0, 0.75, 0.0]",1.0,195,"['Place Order', 'Add Item']","{'item_28_0', 'item_28_1', 'item_28_2'}",{},{}
item_28_2,Select,2026-01-03 00:26:57,2026-01-03 00:26:57,2026-01-03 00:27:57,Role 1 item,Sue,599,599,599,1,"[1.0, 1.0, 1.0, 1.0, 0.0]",1.0,0,['Select'],{'order_28'},{'Price': 490},{}
order_52,Pay CC,2026-01-02 22:43:18,2026-01-03 00:25:12,2026-01-03 00:29:19,Role 2 order,Carol,596,598,599,1,"[1.0, 1.0, 1.0, 1.0, 0.0]",1.0,9,"['Place Order', 'Add Item', 'Check out', 'Pay CC']","{'item_52_1', 'item_52_2', 'item_52_0'}",{},{}
item_124_0,Packing,2026-01-03 00:14:26,2026-01-03 00:14:26,2026-01-03 00:29:29,Role 1 item,Sara,599,599,599,4,"[1.0, 1.0, 1.0, 1.0, 0.25]",1.0,0,"['Select', 'Pick Item', 'Packing']",{'order_124'},{'Price': 95},{}
order_69,Check out,2026-01-02 06:15:08,2026-01-03 00:15:48,2026-01-03 00:30:30,Role 1 order,Sue,500,599,599,2,"[1.0, 1.0, 1.0, 1.0, 0.25]",1.0,194,"['Place Order', 'Check out']","{'item_69_1', 'item_69_0'}",{},{}
item_28_2,Pick Item,2026-01-03 00:27:57,2026-01-03 00:27:57,2026-01-03 00:31:35,Role 2 item,Sue,599,599,599,1,"[1.0, 1.0, 1.0, 0.75, 0.25]",0.25,0,"['Select', 'Pick Item']",{'order_28'},{'Price': 490},{}
item_3_0,Packing,2026-01-03 00:14:22,2026-01-03 00:14:22,2026-01-03 00:33:33,Role 1 item,Pete,600,600,599,2,"[1.0, 1.0, 1.0, 0.5, 0.25]",0.5,0,"['Select', 'Pick Item', 'Packing']",{'order_3'},{'Price': 242},{}
order_8,Add Item,2026-01-02 06:04:05,2026-01-03 00:13:59,2026-01-03 00:34:37,Role 1 order,Dylan,496,601,599,2,"[1.0, 1.0, 1.0, 0.25, 0.0]",1.0,195,"['Place Order', 'Add Item']","{'item_8_2', 'item_8_0', 'item_8_1'}",{},{}
item_8_2,Select,2026-01-03 00:34:37,2026-01-03 00:34:37,2026-01-03 00:35:37,Role 1 item,Sue,600,600,600,1,"[1.0, 1.0, 1.0, 0.5, 0.0]",0.5,0,['Select'],{'order_8'},{'Price': 994},{}
order_61,Payment Complete,2026-01-02 22:45:21,2026-01-03 00:29:19,2026-01-03 00:38:19,Role 2 order,Carol,596,599,600,1,"[1.0, 1.0, 1.0, 0.75, 0.25]",1.0,10,"['Place Order', 'Check out', 'Pay CC', 'Payment Complete']","{'item_61_1', 'item_61_0'}",{},{}
item_8_2,Pick Item,2026-01-03 00:35:37,2026-01-03 00:35:37,2026-01-03 00:39:28,Role 2 item,Denise,600,600,599,1,"[1.0, 1.0, 1.0, 0.25, 0.25]",0.25,0,"['Select', 'Pick Item']",{'order_8'},{'Price': 994},{}
order_39,Check out,2026-01-02 06:27:53,2026-01-03 00:26:20,2026-01-03 00:40:32,Role 1 order,Francy,501,598,599,2,"[1.0, 1.0, 1.0, 1.0, 0.0]",1.0,193,"['Place Order', 'Check out']",{'item_39_1'},{},{}
item_64_0,Packing,2026-01-03 00:25:12,2026-01-03 00:25:12,2026-01-03 00:41:55,Role 1 item,Max,598,598,599,4,"[1.0, 1.0, 1.0, 1.0, 0.0]",1.0,0,"['Select', 'Pick Item', 'Packing']",{'order_64'},{'Price': 276},{}
order_79,Add Item,2026-01-02 06:29:19,2026-01-03 00:26:57,2026-01-03 00:48:24,Role 1 order,Pete,501,599,599,2,"[1.0, 1.0, 1.0, 0.75, 0.0]",1.0,194,"['Place Order', 'Add Item']","{'item_79_1', 'item_79_0', 'item_79_2'}",{},{}
item_79_2,Select,2026-01-03 00:48:24,2026-01-03 00:48:24,2026-01-03 00:49:24,Role 1 item,Sue,600,600,600,1,"[1.0, 1.0, 1.0, 0.75, 0.0]",0.75,0,['Select'],{'order_79'},{'Price': 621},{}
item_61_0,Packing,2026-01-03 00:38:19,2026-01-03 00:38:19,2026-01-03 00:52:18,Role 1 item,Pete,599,599,600,3,"[1.0, 1.0, 1.0, 0.75, 0.25]",0.75,0,"['Select', 'Pick Item', 'Packing']",{'order_61'},{'Price': 444},{}
item_79_2,Pick Item,2026-01-03 00:49:24,2026-01-03 00:49:24,2026-01-03 00:54:06,Role 2 item,Alice,600,600,600,1,"[1.0, 1.0, 1.0, 0.5, 0.25]",0.25,0,"['Select', 'Pick Item']",{'order_79'},{'Price': 621},{}
item_61_1,Packing,2026-01-03 00:38:19,2026-01-03 00:38:19,2026-01-03 00:54:24,Role 1 item,Sara,599,599,600,3,"[1.0, 1.0, 1.0, 0.75, 0.25]",0.75,0,"['Select', 'Pick Item', 'Packing']",{'order_61'},{'Price': 828},{}
order_133,Check out,2026-01-02 06:50:12,2026-01-03 00:40:32,2026-01-03 00:58:20,Role 1 order,Francy,508,599,600,1,"[1.0, 1.0, 1.0, 0.75, 0.0]",1.0,193,"['Place Order', 'Check out']","{'item_133_1', 'item_133_0'}",{},{}
order_111,Add Item,2026-01-02 06:39:05,2026-01-03 00:30:30,2026-01-03 01:00:00,Role 1 order,Sue,503,599,600,3,"[1.0, 1.0, 1.0, 0.5, 0.25]",1.0,194,"['Place Order', 'Add Item']","{'item_111_1', 'item_111_0', 'item_111_2'}",{},{}
item_111_2,Select,2026-01-03 01:00:00,2026-01-03 01:00:00,2026-01-03 01:01:00,Role 1 item,Max,601,601,601,1,"[1.0, 1.0, 1.0, 0.25, 0.0]",0.25,0,['Select'],{'order_111'},{'Price': 602},{}
order_154,Pay BT,2026-01-02 22:31:48,2026-01-03 00:14:22,2026-01-03 01:01:08,Role 2 order,Bob,596,600,601,3,"[1.0, 1.0, 1.0, 0.5, 0.25]",1.0,8,"['Place Order', 'Check out', 'Pay BT']","{'item_154_0', 'item_154_1'}",{},{}
order_98,Check out,2026-01-02 06:58:58,2026-01-03 00:48:24,2026-01-03 01:01:44,Role 1 order,Pete,510,600,601,2,"[1.0, 1.0, 1.0, 0.5, 0.0]",1.0,193,"['Place Order', 'Check out']","{'item_98_0', 'item_98_1'}",{},{}
order_164,Add Item,2026-01-02 06:47:37,2026-01-03 00:34:37,2026-01-03 01:04:11,Role 1 order,Dylan,506,600,601,3,"[1.0, 1.0, 1.0, 0.25, 0.0]",1.0,193,"['Place Order', 'Add Item']","{'item_164_1', 'item_164_2', 'item_164_0'}",{},{}
item_164_2,Select,2026-01-03 01:04:11,2026-01-03 01:04:11,2026-01-03 01:05:11,Role 1 item,Sue,602,602,602,1,"[1.0, 1.0, 1.0, 0.25, 0.25]",0.25,0,['Select'],{'order_164'},{'Price': 665},{}
item_111_2,Pick Item,2026-01-03 01:01:00,2026-01-03 01:01:00,2026-01-03 01:06:10,Role 2 item,Bob,601,601,602,1,"[1.0, 1.0, 1.0, 0.0, 0.25]",0.25,0,"['Select', 'Pick Item']",{'order_111'},{'Price': 602},{}
order_194,Payment Complete,2026-01-02 22:59:54,2026-01-03 01:01:08,2026-01-03 01:07:23,Role 2 order,Bob,596,601,602,1,"[1.0, 1.0, 1.0, 0.0, 0.25]",1.0,10,"['Place Order', 'Check out', 'Pay BT', 'Payment Complete']","{'item_194_0', 'item_194_1'}",{},{}
item_164_2,Remove Item,2026-01-03 01:05:11,2026-01-03 01:05:11,2026-01-03 01:09:14,Role 1 item,Pete,602,602,601,1,"[1.0, 1.0, 1.0, 0.25, 0.25]",0.25,0,"['Select', 'Remove Item']",{'order_164'},{'Price': 665},{}
order_178,Payment Complete,2026-01-02 23:00:25,2026-01-03 01:07:23,2026-01-03 01:16:08,Role 2 order,Bob,596,601,600,1,"[1.0, 1.0, 1.0, 0.75, 0.0]",1.0,10,"['Place Order', 'Check out', 'Pay CC', 'Payment Complete']","{'item_178_0', 'item_178_1'}",{},{}
order_170,Add Item,2026-01-02 07:24:55,2026-01-03 01:04:11,2026-01-03 01:17:23,Role 1 order,Dylan,516,602,599,3,"[1.0, 1.0, 1.0, 0.0, 0.25]",1.0,194,"['Place Order', 'Add Item']","{'item_170_0', 'item_170_1', 'item_170_2'}",{},{}
order_121,Check out,2026-01-02 07:14:21,2026-01-03 01:00:00,2026-01-03 01:18:48,Role 1 order,Sue,514,601,600,2,"[1.0, 1.0, 1.0, 0.0, 0.0]",1.0,193,"['Place Order', 'Check out']","{'item_121_1', 'item_121_0'}",{},{}
item_194_1,Packing,2026-01-03 01:07:23,2026-01-03 01:07:23,2026-01-03 01:22:07,Role 1 item,Sara,601,601,600,2,"[1.0, 1.0, 1.0, 0.75, 0.0]",0.75,0,"['Select', 'Pick Item', 'Packing']",{'order_194'},{'Price': 523},{}
item_170_2,Select,2026-01-03 01:17:23,2026-01-03 01:22:07,2026-01-03 01:23:07,Role 1 item,Sara,600,600,600,1,"[1.0, 1.0, 1.0, 1.0, 0.0]",1.0,0,['Select'],{'order_170'},{'Price': 752},{}
order_188,Payment Complete,2026-01-02 23:19:05,2026-01-03 01:16:08,2026-01-03 01:23:18,Role 2 order,Bob,599,599,600,1,"[1.0, 1.0, 1.0, 1.0, 0.0]",1.0,10,"['Place Order', 'Check out', 'Pay BT', 'Payment Complete']",{'item_188_1'},{},{}
item_194_0,Packing,2026-01-03 01:07:23,2026-01-03 01:07:23,2026-01-03 01:23:24,Role 1 item,Max,601,601,599,2,"[1.0, 1.0, 1.0, 0.75, 0.0]",0.75,0,"['Select', 'Pick Item', 'Packing']",{'order_194'},{'Price': 184},{}
order_146,Add Item,2026-01-02 07:09:34,2026-01-03 00:58:20,2026-01-03 01:24:32,Role 1 order,Francy,512,600,599,3,"[1.0, 1.0, 1.0, 0.0, 0.0]",1.0,193,"['Place Order', 'Add Item']","{'item_146_0', 'item_146_1', 'item_146_2'}",{},{}
item_146_2,Select,2026-01-03 01:24:32,2026-01-03 01:24:32,2026-01-03 01:25:32,Role 1 item,Max,600,600,600,1,"[1.0, 1.0, 1.0, 1.0, 0.25]",1.0,0,['Select'],{'order_146'},{'Price': 487},{}
order_66,Pay BT,2026-01-02 22:34:46,2026-01-03 00:14:26,2026-01-03 01:26:33,Role 2 order,Alice,596,599,600,4,"[1.0, 1.0, 1.0, 1.0, 0.25]",1.0,9,"['Place Order', 'Check out', 'Pay BT']",{'item_66_0'},{},{}
item_170_2,Pick Item,2026-01-03 01:23:07,2026-01-03 01:23:07,2026-01-03 01:29:01,Role 2 item,Sue,600,600,600,1,"[1.0, 1.0, 1.0, 0.75, 0.25]",0.25,0,"['Select', 'Pick Item']",{'order_170'},{'Price': 752},{}
item_146_2,Pick Item,2026-01-03 01:25:32,2026-01-03 01:25:32,2026-01-03 01:29:07,Role 2 item,Denise,600,600,600,2,"[1.0, 1.0, 1.0, 0.75, 0.5]",0.5,0,"['Select', 'Pick Item']",{'order_146'},{'Price': 487},{}
order_63,Add Item,2026-01-02 07:24:25,2026-01-03 01:01:44,2026-01-03 01:30:14,Role 1 order,Pete,514,601,600,3,"[1.0, 1.0, 1.0, 0.0, 0.25]",1.0,194,"['Place Order', 'Add Item']","{'item_63_1', 'item_63_0', 'item_63_2'}",{},{}
item_63_2,Select,2026-01-03 01:30:14,2026-01-03 01:30:14,2026-01-03 01:31:14,Role 1 item,Max,601,601,601,1,"[1.0, 1.0, 1.0, 1.0, 0.0]",1.0,0,['Select'],{'order_63'},{'Price': 336},{}
order_148,Pay CC,2026-01-03 00:13:59,2026-01-03 01:26:33,2026-01-03 01:31:30,Role 2 order,Alice,601,600,601,1,"[1.0, 1.0, 1.0, 0.75, 0.5]",1.0,10,"['Place Order', 'Check out', 'Pay CC']","{'item_148_1', 'item_148_0'}",{},{}
item_178_1,Packing,2026-01-03 01:16:08,2026-01-03 01:16:08,2026-01-03 01:32:02,Role 1 item,Sue,599,599,601,4,"[1.0, 1.0, 1.0, 1.0, 0.0]",1.0,0,"['Select', 'Pick Item', 'Packing']",{'order_178'},{'Price': 423},{}
item_178_0,Packing,2026-01-03 01:16:08,2026-01-03 01:16:08,2026-01-03 01:32:59,Role 1 item,Pete,599,599,601,4,"[1.0, 1.0, 1.0, 1.0, 0.0]",1.0,0,"['Select', 'Pick Item', 'Packing']",{'order_178'},{'Price': 776},{}
order_37,Pay CC,2026-01-03 00:15:48,2026-01-03 01:31:30,2026-01-03 01:34:36,Role 2 order,Alice,599,601,601,1,"[1.0, 1.0, 1.0, 0.75, 0.25]",1.0,9,"['Place Order', 'Check out', 'Pay CC']","{'item_37_1', 'item_37_0'}",{},{}
item_63_2,Pick Item,2026-01-03 01:31:14,2026-01-03 01:31:14,2026-01-03 01:35:21,Role 2 item,Alice,601,601,601,1,"[1.0, 1.0, 1.0, 0.75, 0.25]",0.25,0,"['Select', 'Pick Item']",{'order_63'},{'Price': 336},{}
order_56,Pay BT,2026-01-02 22:12:55,2026-01-03 00:00:00,2026-01-03 01:36:32,Role 2 order,Andrey,597,596,601,4,"[1.0, 1.0, 1.0, 0.5, 0.25]",1.0,7,"['Place Order', 'Check out', 'Pay BT']","{'item_56_1', 'item_56_0'}",{},{}
order_180,Payment Complete,2026-01-02 23:23:33,2026-01-03 01:23:18,2026-01-03 01:36:38,Role 2 order,Bob,599,599,601,1,"[1.0, 1.0, 1.0, 1.0, 0.25]",1.0,10,"['Place Order', 'Check out', 'Pay BT', 'Payment Complete']",{'item_180_1'},{},{}
order_12,Add Item,2026-01-02 07:51:34,2026-01-03 01:24:32,2026-01-03 01:39:20,Role 1 order,Francy,522,600,600,4,"[1.0, 1.0, 1.0, 0.75, 0.25]",1.0,194,"['Place Order', 'Add Item']","{'item_12_1', 'item_12_2', 'item_12_0'}",{},{}
item_12_2,Select,2026-01-03 01:39:20,2026-01-03 01:39:20,2026-01-03 01:40:20,Role 1 item,Sue,601,601,601,1,"[1.0, 1.0, 1.0, 0.75, 0.0]",0.75,0,['Select'],{'order_12'},{'Price': 162},{}
item_188_1,Packing,2026-01-03 01:23:18,2026-01-03 01:23:18,2026-01-03 01:41:14,Role 1 item,Sara,599,599,601,4,"[1.0, 1.0, 1.0, 1.0, 0.25]",1.0,0,"['Select', 'Pick Item', 'Packing']",{'order_188'},{'Price': 738},{}
order_52,Payment Complete,2026-01-03 00:29:19,2026-01-03 01:36:38,2026-01-03 01:42:11,Role 2 order,Bob,599,600,601,2,"[1.0, 1.0, 1.0, 0.5, 0.0]",1.0,10,"['Place Order', 'Add Item', 'Check out', 'Pay CC', 'Payment Complete']","{'item_52_1', 'item_52_2', 'item_52_0'}",{},{}
order_87,Payment Complete,2026-01-03 00:18:46,2026-01-03 01:34:36,2026-01-03 01:42:27,Role 2 order,Alice,599,601,600,2,"[1.0, 1.0, 1.0, 0.25, 0.25]",1.0,10,"['Place Order', 'Add Item', 'Check out', 'Pay BT', 'Payment Complete']","{'item_87_1', 'item_87_2', 'item_87_0'}",{},{}
item_12_2,Pick Item,2026-01-03 01:40:20,2026-01-03 01:40:20,2026-01-03 01:45:56,Role 2 item,Bob,601,601,599,1,"[1.0, 1.0, 1.0, 0.5, 0.25]",0.25,0,"['Select', 'Pick Item']",{'order_12'},{'Price': 162},{}
